data,horario,tbs,umidade,globo,itgu,itu,orvalho
2021-03-01,01:40:00,22.91,95.209999999999994,21.5,70.956712713165615,72.829999999999998,22.101979758793394
2021-03-01,01:50:00,22.800000000000001,95.870000000000005,21.5,70.958151075655707,72.700000000000003,22.105975210154746
2021-03-01,02:00:00,22.75,96.420000000000002,21.5,70.974043138055691,72.650000000000006,22.150119827932489
2021-03-01,02:10:00,22.690000000000001,96.650000000000006,21.5,70.966617901323289,72.569999999999993,22.129494170342483
2021-03-01,02:20:00,22.620000000000001,96.629999999999995,21.5,70.940301772776181,72.439999999999998,22.056393813267164
2021-03-01,02:30:00,22.550000000000001,96.969999999999999,21.5,70.935946874698161,72.349999999999994,22.044296874161571
2021-03-01,02:40:00,22.530000000000001,97.450000000000003,21,70.457939282927526,72.349999999999994,22.105386897020882
2021-03-01,02:50:00,22.629999999999999,97.719999999999999,21.5,71.010186582863199,72.540000000000006,22.250518285731101
2021-03-01,03:00:00,22.489999999999998,97.609999999999999,21.5,70.953276078280311,72.290000000000006,22.092433550778633
2021-03-01,03:10:00,22.41,97.650000000000006,21,70.426981308699595,72.159999999999997,22.019392524165525
2021-03-01,03:20:00,22.359999999999999,98.049999999999997,21,70.433168179531677,72.090000000000003,22.036578276476877
2021-03-01,03:30:00,22.399999999999999,98.609999999999999,21,70.481186222434985,72.209999999999994,22.169961728986088
2021-03-01,03:40:00,22.379999999999999,99.030000000000001,21,70.49912503850372,72.209999999999994,22.219791773621438
2021-03-01,03:50:00,22.309999999999999,98.939999999999998,21,70.468581935096353,72.069999999999993,22.134949819712084
2021-03-01,04:00:00,22.199999999999999,99.430000000000007,21,70.458214098750119,71.909999999999997,22.106150274305911
2021-03-01,04:10:00,22.129999999999999,99.480000000000004,21,70.436000815471687,71.799999999999997,22.04444670964358
2021-03-01,04:20:00,22.030000000000001,98.840000000000003,20.5,69.861951817401618,71.560000000000002,21.838755048337834
2021-03-01,04:30:00,21.920000000000002,98.640000000000001,20.5,69.810476953954819,71.349999999999994,21.69576931654116
2021-03-01,04:40:00,21.960000000000001,99.859999999999999,20.5,69.897332352592528,71.519999999999996,21.937034312757028
2021-03-01,04:50:00,21.879999999999999,99.870000000000005,20.5,69.86912786970359,71.370000000000005,21.858688526954396
2021-03-01,05:00:00,21.899999999999999,100.23999999999999,20.5,69.898143134960165,71.430000000000007,21.939286486000462
2021-03-01,05:10:00,22.030000000000001,100.06999999999999,20.5,69.934932203125783,71.650000000000006,22.041478342016067
2021-03-01,05:20:00,22.170000000000002,100.68000000000001,21,70.521276902622219,71.950000000000003,22.281324729506146
2021-03-01,05:30:00,22.27,100.7,21,70.558483162343663,72.150000000000006,22.38467545095461
2021-03-01,05:40:00,22.52,100.58,21.5,71.141488481108667,72.579999999999998,22.615245780857418
2021-03-01,05:50:00,23.199999999999999,99.260000000000005,22,71.807773215081141,73.689999999999998,23.077147819669811
2021-03-01,06:00:00,24.23,95.879999999999995,23.5,73.470882319333441,75.209999999999994,23.530228664815102
2021-03-01,06:10:00,25.48,90.540000000000006,25,75.07432779063339,76.829999999999998,23.817577196203846
2021-03-01,06:20:00,25.600000000000001,86.849999999999994,26,75.868391945261607,76.620000000000005,23.245533181282237
2021-03-01,06:30:00,26.109999999999999,83.870000000000005,26.5,76.340390220171315,77.140000000000001,23.167750611586975
2021-03-01,06:40:00,27.649999999999999,78.560000000000002,28,77.990346047481239,78.959999999999994,23.584294576336777
2021-03-01,06:50:00,28.100000000000001,76.120000000000005,29,78.958763391457552,79.349999999999994,23.496564976270992
2021-03-01,07:00:00,28.75,72.700000000000003,31,80.909908310067081,79.890000000000001,23.360856416853014
2021-03-01,07:10:00,27.68,76.219999999999999,29.5,79.320465280066173,78.709999999999994,23.112403555739373
2021-03-01,07:20:00,28.82,73.379999999999995,30,79.989707760219034,80.079999999999998,23.582521556163961
